RequestURI,StartTime,EndTime,Interval,Duration
req2024-05-11T01:49:29.903646500Z0.12197879047591342,62923622545300,62953622545300,20,15819749300
req2024-05-11T01:49:29.909174500Z0.5483207797750279,62923628012400,62953628012400,20,16440909200
req2024-05-11T01:49:29.906165300Z0.868879502441185,62923625211000,62953625211000,20,8156358600
req2024-05-11T01:49:29.903646500Z0.8651362298380504,62923622669600,62953622669600,20,2927584000
req2024-05-11T01:49:29.907166Z0.8460466714985695,62923626101000,62953626101000,20,16292011000
req2024-05-11T01:49:29.907166Z0.008361177522401397,62923626675000,62953626675000,20,16400253400
req2024-05-11T01:49:29.908177100Z0.8399295217901555,62923627371200,62953627371200,20,16492724600
req2024-05-11T01:49:29.901646100Z0.20177950275224632,62923621239800,62953621239800,20,14570898800
req2024-05-11T01:49:29.908177100Z0.7540202015148115,62923627234700,62953627234700,20,16494033700
req2024-05-11T01:49:29.905166100Z0.38473339234639725,62923623945200,62953623945200,20,15964553000
req2024-05-11T01:49:29.908177100Z0.891539500718762,62923627670800,62953627670800,20,16462681300
req2024-05-11T01:49:29.905166100Z0.6671589846512151,62923624167800,62953624167800,20,15912188500
req2024-05-11T01:49:29.908177100Z0.35054512816847094,62923627398600,62953627398600,20,16490558800
req2024-05-11T01:49:29.908177100Z0.2757414177776564,62923627153600,62953627153600,20,16495425500
req2024-05-11T01:49:29.898646Z0.8494581167695027,62923617882800,62953617882800,20,6475963000
req2024-05-11T01:49:29.905166100Z0.5931748832437246,62923624281200,62953624281200,20,15432569900
req2024-05-11T01:49:29.908177100Z0.21601971169863043,62923626837000,62953626837000,20,16378410600
req2024-05-11T01:49:29.908177100Z0.8273051657527634,62923627433600,62953627433600,20,16489345400
req2024-05-11T01:49:29.906165300Z0.3592266857832467,62923625653400,62953625653400,20,16087346900
req2024-05-11T01:49:29.907166Z0.04561160150905452,62923625912500,62953625912500,20,16327498300
req2024-05-11T01:49:29.901646100Z0.7084309776725631,62923621023500,62953621023500,20,14753389000
req2024-05-11T01:49:29.904154800Z0.06446561480075186,62923622850900,62953622850900,20,15648507800
req2024-05-11T01:49:29.908177100Z0.9438422825489505,62923627016700,62953627016700,20,16358231800
req2024-05-11T01:49:29.906165300Z0.5661584852990912,62923624947100,62953624947100,20,15724059000
req2024-05-11T01:49:29.904154800Z0.26616157167182297,62923623653200,62953623653200,20,15976044100
req2024-05-11T01:49:29.906165300Z0.9352191303864665,62923625426000,62953625426000,20,15895590600
req2024-05-11T01:49:29.907166Z0.08505086876915668,62923626540600,62953626540600,20,16403182700
req2024-05-11T01:49:29.906165300Z0.003454842932188451,62923625554400,62953625554400,20,15963936700
req2024-05-11T01:49:29.908177100Z0.9866710438671594,62923627584900,62953627584900,20,16467897200
req2024-05-11T01:49:29.907166Z0.8575625022953057,62923626356100,62953626356100,20,16248985800
req2024-05-11T01:49:29.903646500Z0.05565661184693105,62923622502000,62953622502000,20,7527247200
req2024-05-11T01:49:29.908177100Z0.9777056077313685,62923627104100,62953627104100,20,16499759500
req2024-05-11T01:49:29.903646500Z0.9173601824223155,62923622725400,62953622725400,20,15657709000
req2024-05-11T01:49:29.901646100Z0.6660319980866074,62923621172000,62953621172000,20,14651350200
req2024-05-11T01:49:29.905166100Z0.9677714942277479,62923624516500,62953624516500,20,15894791000
req2024-05-11T01:49:29.906165300Z0.272540753654834,62923625344600,62953625344600,20,16155360400
req2024-05-11T01:49:29.906165300Z0.7559883413522861,62923625223400,62953625223400,20,16155660600
req2024-05-11T01:49:29.906165300Z0.5958863781007617,62923625310700,62953625310700,20,15860602000
req2024-05-11T01:49:29.902646400Z0.2680309576885124,62923622230900,62953622230900,20,7883778100
req2024-05-11T01:49:29.908177100Z0.10723668464602487,62923626907300,62953626907300,20,16361923800
req2024-05-11T01:49:29.903646500Z0.9199263299929226,62923622681400,62953622681400,20,2706176800
req2024-05-11T01:49:29.906165300Z0.13398870179322842,62923625094900,62953625094900,20,16220759200
req2024-05-11T01:49:29.883742500Z0.3673178465622563,62923603734600,62953603734600,20,15018797400
req2024-05-11T01:49:29.904154800Z0.9869393507244038,62923623801600,62953623801600,20,15975695500
req2024-05-11T01:49:29.905166100Z0.06699892227000015,62923624845700,62953624845700,20,15742401400
req2024-05-11T01:49:29.905166100Z0.7287479778550529,62923623975900,62953623975900,20,15962635400
req2024-05-11T01:49:29.906165300Z0.2635841340465115,62923625808000,62953625808000,20,16090536900
req2024-05-11T01:49:29.906165300Z0.3073300524065723,62923625174500,62953625174500,20,16162796700
req2024-05-11T01:49:29.906165300Z0.984399110592964,62923625524500,62953625524500,20,15922167200
req2024-05-11T01:49:29.905166100Z0.07260530060769055,62923624647200,62953624647200,20,15571674200
req2024-05-11T01:49:29.904154800Z0.7905786357041782,62923623424600,62953623424600,20,15267248200
req2024-05-11T01:49:29.908177100Z0.9755810096506459,62923627209800,62953627209800,20,16494753900
req2024-05-11T01:49:29.907166Z0.519739755132571,62923625974600,62953625974600,20,16295983100
req2024-05-11T01:49:29.908177100Z0.1231342735811447,62923627524700,62953627524700,20,16469251600
req2024-05-11T01:49:29.906165300Z0.08282482388391887,62923625485100,62953625485100,20,15904668100
req2024-05-11T01:49:29.904154800Z0.7354244212813897,62923623555300,62953623555300,20,16070921600
req2024-05-11T01:49:29.894565400Z0.01860650459883262,62923613929100,62953613929100,20,8468769800
req2024-05-11T01:49:29.906165300Z0.18926607807340412,62923625248000,62953625248000,20,15804970600
req2024-05-11T01:49:29.906165300Z0.5175523792118721,62923625780600,62953625780600,20,16092358000
req2024-05-11T01:49:29.907166Z0.9707378673834918,62923626700900,62953626700900,20,16399786600
req2024-05-11T01:49:29.902646400Z0.5006426187930423,62923621395400,62953621395400,20,4241127900
req2024-05-11T01:49:29.903646500Z0.6506937202898229,62923622578800,62953622578800,20,15662747900
req2024-05-11T01:49:29.902646400Z0.675528045461468,62923621466200,62953621466200,20,4234308500
req2024-05-11T01:49:29.904154800Z0.9085794601708864,62923623619700,62953623619700,20,15999708300
req2024-05-11T01:49:29.908177100Z0.10374202699406809,62923626991600,62953626991600,20,16354724100
req2024-05-11T01:49:29.902646400Z0.5088946211382095,62923621432200,62953621432200,20,14473690400
req2024-05-11T01:49:29.902646400Z0.1673042992416015,62923622265900,62953622265900,20,3099569400
req2024-05-11T01:49:29.906165300Z0.15176938744606727,62923625399200,62953625399200,20,16096265700
req2024-05-11T01:49:29.907166Z0.2096981343490283,62923626648900,62953626648900,20,16337971700
req2024-05-11T01:49:29.908177100Z0.569652972355458,62923627561100,62953627561100,20,16465782500
req2024-05-11T01:49:29.869212900Z0.8385559996848536,62923588311100,62953588311100,20,815792400
req2024-05-11T01:49:29.906165300Z0.7000201548326294,62923625373700,62953625373700,20,16144907300
req2024-05-11T01:49:29.904154800Z0.3775074944597522,62923623587000,62953623587000,20,16063282300
req2024-05-11T01:49:29.904154800Z0.6372873994267081,62923623769700,62953623769700,20,15991135300
req2024-05-11T01:49:29.907166Z0.22399572070326157,62923626616000,62953626616000,20,16415888300
req2024-05-11T01:49:29.902646400Z0.7804842133177112,62923622117800,62953622117800,20,7606306800
req2024-05-11T01:49:29.900645200Z0.5126208152575299,62923619381600,62953619381600,20,8205783100
req2024-05-11T01:49:29.905166100Z0.47375629399600416,62923624756000,62953624756000,20,15744881700
req2024-05-11T01:49:29.902646400Z0.8512192338807685,62923621499100,62953621499100,20,8150513000
req2024-05-11T01:49:29.881742500Z0.6161179917615367,62923600917900,62953600917900,20,2411043600
req2024-05-11T01:49:29.905166100Z0.9153931126635577,62923624577300,62953624577300,20,15889367700
req2024-05-11T01:49:29.907166Z0.24324576306297985,62923626585100,62953626585100,20,16404465700
req2024-05-11T01:49:29.906165300Z0.9640944479276154,62923624979900,62953624979900,20,15716435000
req2024-05-11T01:49:29.908177100Z0.6506789589924233,62923626962500,62953626962500,20,16361171000
req2024-05-11T01:49:29.905166100Z0.7634258043618256,62923624731000,62953624731000,20,15780158200
req2024-05-11T01:49:29.904154800Z0.6061147234280314,62923623360900,62953623360900,20,15341803700
req2024-05-11T01:49:29.907166Z0.5173216071265516,62923626775400,62953626775400,20,16386070600
req2024-05-11T01:49:29.886044400Z0.4856533984221676,62923604956500,62953604956500,20,14654636500
req2024-05-11T01:49:29.878744400Z0.7859130078598314,62923597808200,62953597808200,20,439592700
req2024-05-11T01:49:29.888047600Z0.5410173277513849,62923607336000,62953607336000,20,7640357600
req2024-05-11T01:49:29.902646400Z0.14476414136787163,62923621355300,62953621355300,20,8126909200
req2024-05-11T01:49:29.903646500Z0.4166904040675047,62923622406300,62953622406300,20,2389774200
req2024-05-11T01:49:29.908177100Z0.8209127894660476,62923627041800,62953627041800,20,16351802900
req2024-05-11T01:49:29.908177100Z0.9016845743187551,62923627259600,62953627259600,20,16401798700
req2024-05-11T01:49:29.906165300Z0.5774545484678395,62923625042700,62953625042700,20,16240776000
req2024-05-11T01:49:29.892045500Z0.339044109398592,62923611797000,62953611797000,20,15215803600
req2024-05-11T01:49:29.904154800Z0.8295479276922699,62923623685400,62953623685400,20,16000918100
req2024-05-11T01:49:29.905166100Z0.17044980925672637,62923623868900,62953623868900,20,15969359600
req2024-05-11T01:49:29.905166100Z0.8296064747215796,62923624015000,62953624015000,20,15912210100
req2024-05-11T01:49:29.906165300Z0.47484803794206976,62923625015700,62953625015700,20,15668351500
req2024-05-11T01:49:29.902646400Z0.22416402280570624,62923622151000,62953622151000,20,7797890400
req2024-05-11T01:49:29.876745600Z0.7782558087154479,62923596313500,62953596313500,20,7473176500
req2024-05-11T01:49:29.906165300Z0.07543525062228162,62923625454700,62953625454700,20,16095338300
req2024-05-11T01:49:29.902646400Z0.8180431238439231,62923622051800,62953622051800,20,7627532800
req2024-05-11T01:49:29.903646500Z0.7798085019410136,62923622329400,62953622329400,20,2406287700
req2024-05-11T01:49:29.904154800Z0.895617043362707,62923623456000,62953623456000,20,15267040600
req2024-05-11T01:49:29.907166Z0.23795300755832793,62923625938600,62953625938600,20,16326854000
req2024-05-11T01:49:29.907166Z0.39916316240945326,62923626475700,62953626475700,20,16417896900
req2024-05-11T01:49:29.903646500Z0.14328118895957065,62923622610700,62953622610700,20,15663618000
req2024-05-11T01:49:29.908177100Z0.38356504828926985,62923627641200,62953627641200,20,16464659200
req2024-05-11T01:49:29.883742500Z0.6639317294964777,62923602966000,62953602966000,20,15204070100
req2024-05-11T01:49:29.902646400Z0.2197375660514207,62923622298200,62953622298200,20,7812979800
req2024-05-11T01:49:29.905166100Z0.6699501541387416,62923624374700,62953624374700,20,15899431900
req2024-05-11T01:49:29.908177100Z0.7987193621194978,62923627129000,62953627129000,20,16498204600
req2024-05-11T01:49:29.907166Z0.45138074288798546,62923626419500,62953626419500,20,16423830600
req2024-05-11T01:49:29.907166Z0.3250757684310479,62923626182100,62953626182100,20,16287305200
req2024-05-11T01:49:29.903646500Z0.1451923880202738,62923622439600,62953622439600,20,7450186000
req2024-05-11T01:49:29.904154800Z0.6948361246585006,62923622945200,62953622945200,20,15551255500
req2024-05-11T01:49:29.908177100Z0.6059929729006822,62923626932600,62953626932600,20,16360381500
req2024-05-11T01:49:29.904154800Z0.7151183737094783,62923623727900,62953623727900,20,15992630700
req2024-05-11T01:49:29.903646500Z0.6410646702893138,62923622642300,62953622642300,20,7550057800
req2024-05-11T01:49:29.904154800Z0.7386236034483878,62923622913500,62953622913500,20,8458958100
req2024-05-11T01:49:29.906165300Z0.15738772076314933,62923625756600,62953625756600,20,16332253300
req2024-05-11T01:49:29.908177100Z0.25513232165697974,62923627177800,62953627177800,20,16359677600
req2024-05-11T01:49:29.904154800Z0.8113808353220798,62923623313500,62953623313500,20,15410786300
req2024-05-11T01:49:29.907166Z0.36228413777224855,62923626072300,62953626072300,20,16293471100
req2024-05-11T01:49:29.891047100Z0.7402867272058372,62923610517600,62953610517600,20,8727224000
req2024-05-11T01:49:29.903646500Z0.9490151846239228,62923622370500,62953622370500,20,7491247400
req2024-05-11T01:49:29.896635500Z0.7607184045650586,62923615609000,62953615609000,20,7500109200
req2024-05-11T01:49:29.907166Z0.7132379394517843,62923626000600,62953626000600,20,16299572000
req2024-05-11T01:49:29.908177100Z0.02225561420147215,62923627478900,62953627478900,20,16472607700
req2024-05-11T01:49:29.908177100Z0.7801456570832115,62923627614300,62953627614300,20,16465214400
req2024-05-11T01:49:29.906165300Z0.8418095919972256,62923624891700,62953624891700,20,15724572800
req2024-05-11T01:49:29.906165300Z0.7027197132812788,62923625198900,62953625198900,20,15739256500
req2024-05-11T01:49:29.879746700Z0.17798460527785287,62923599358200,62953599358200,20,2881514300
req2024-05-11T01:49:29.905166100Z0.6897882778642356,62923624674600,62953624674600,20,15869599400
req2024-05-11T01:49:29.907166Z0.6943748343865696,62923626386300,62953626386300,20,16425833200
req2024-05-11T01:49:29.905166100Z0.2345480707369032,62923624548100,62953624548100,20,15890470300
req2024-05-11T01:49:29.906165300Z0.11992729062336616,62923625628000,62953625628000,20,16064671000
req2024-05-11T01:49:29.905166100Z0.34849809975945223,62923624606000,62953624606000,20,15863278900
req2024-05-11T01:49:29.903646500Z0.5857797685671438,62923622471200,62953622471200,20,2391400200
req2024-05-11T01:49:29.906165300Z0.5247771258180614,62923625274700,62953625274700,20,15808145700
req2024-05-11T01:49:29.902646400Z0.7820829401377467,62923621562100,62953621562100,20,11441670200
req2024-05-11T01:49:29.901646100Z0.24322605482358495,62923621073100,62953621073100,20,6466518600
req2024-05-11T01:49:29.905166100Z0.3294083782666044,62923624420100,62953624420100,20,15898455500
req2024-05-11T01:49:29.907166Z0.7034338981967826,62923626234700,62953626234700,20,16271197800
req2024-05-11T01:49:29.901646100Z0.8556590754891665,62923621136300,62953621136300,20,7736479500
req2024-05-11T01:49:29.907166Z0.749700050635665,62923626801500,62953626801500,20,16396505300
req2024-05-11T01:49:29.902646400Z0.013147903760888813,62923622007600,62953622007600,20,8102169900
req2024-05-11T01:49:29.877744700Z0.5234310589822598,62923596646900,62953596646900,20,1714511900
req2024-05-11T01:49:29.905166100Z0.2697336475514541,62923624449600,62953624449600,20,15473169100
req2024-05-11T01:49:29.902646400Z0.22403786092772715,62923621530700,62953621530700,20,14424079600
req2024-05-11T01:49:29.906165300Z0.9575118008713795,62923625125100,62953625125100,20,16167334700
req2024-05-11T01:49:29.904154800Z0.7552561825894331,62923623276200,62953623276200,20,15433421900
req2024-05-11T01:49:29.904154800Z0.9289163695650176,62923623523000,62953623523000,20,16075911600
req2024-05-11T01:49:29.907166Z0.5908911537976784,62923625877300,62953625877300,20,16336683400
req2024-05-11T01:49:29.901646100Z0.717080415017481,62923621206800,62953621206800,20,14895524500
req2024-05-11T01:49:29.907166Z0.035410655272963276,62923626259600,62953626259600,20,16264513900
req2024-05-11T01:49:29.907166Z0.30918328279693663,62923626154300,62953626154300,20,16279189200
req2024-05-11T01:49:29.874735700Z0.03872835722196488,62923594208400,62953594208400,20,425887200
req2024-05-11T01:49:29.905166100Z0.4671730820486829,62923624704900,62953624704900,20,15780279100
req2024-05-11T01:49:29.904154800Z0.5337885075658972,62923623393300,62953623393300,20,15267947700
req2024-05-11T01:49:29.904154800Z0.7665274088798718,62923623490700,62953623490700,20,16078134200
req2024-05-11T01:49:29.906165300Z0.9252562564255483,62923625689800,62953625689800,20,16076207000
req2024-05-11T01:49:29.872212900Z0.8796090253025136,62923591014500,62953591014500,20,2419079100
req2024-05-11T01:49:29.907166Z0.7899749808274364,62923626047500,62953626047500,20,16298289700
req2024-05-11T01:49:29.889046600Z0.5675431424855476,62923608460300,62953608460300,20,9597736500
req2024-05-11T01:49:29.904154800Z0.661460808822496,62923623227300,62953623227300,20,15527782800
req2024-05-11T01:49:29.908177100Z0.9678263399114678,62923627457400,62953627457400,20,16474938800
req2024-05-11T01:49:29.903646500Z0.3077761542600066,62923622786400,62953622786400,20,7845594000
req2024-05-11T01:49:29.908177100Z0.651490244644028,62923627501700,62953627501700,20,16471450300
req2024-05-11T01:49:29.904154800Z0.3149146825616421,62923622882100,62953622882100,20,15637769300
req2024-05-11T01:49:29.877744700Z0.8192746848096601,62923597008200,62953597008200,20,4012019500
req2024-05-11T01:49:29.882741600Z0.8920254710768623,62923601837100,62953601837100,20,15140436600
req2024-05-11T01:49:29.903646500Z0.17102536362999354,62923622756200,62953622756200,20,15658114100
req2024-05-11T01:49:29.907166Z0.37129946912934897,62923626728800,62953626728800,20,16397157100
req2024-05-11T01:49:29.908177100Z0.25363729242240207,62923627698600,62953627698600,20,16452296900
req2024-05-11T01:49:29.907166Z0.12668989882110393,62923626284300,62953626284300,20,16261804700
req2024-05-11T01:49:29.903646500Z0.5703493410240247,62923622532600,62953622532600,20,15662966700
req2024-05-11T01:49:29.901646100Z0.3502474923727382,62923620970100,62953620970100,20,4132110600
req2024-05-11T01:49:29.901646100Z0.4953977158029407,62923621273300,62953621273300,20,14559929400
req2024-05-11T01:49:29.908177100Z0.19266358684009421,62923627066400,62953627066400,20,16354102200
req2024-05-11T01:49:29.872212900Z0.5585353060137014,62923592349900,62953592349900,20,3028002600
req2024-05-11T01:49:29.908177100Z0.22796398103219329,62923627733300,62953627733300,20,16451494200
req2024-05-11T01:49:29.907166Z0.664679843148093,62923626206500,62953626206500,20,16276695700
req2024-05-11T01:49:29.890046200Z0.9763714292931952,62923609011900,62953609011900,20,7587804000
req2024-05-11T01:49:29.906165300Z0.9168592381476856,62923625069000,62953625069000,20,16231183800
req2024-05-11T01:49:29.905166100Z0.06316926922057553,62923624487200,62953624487200,20,15897063000
req2024-05-11T01:49:29.904154800Z0.12787753760865528,62923622819800,62953622819800,20,15657005600
req2024-05-11T01:49:29.908177100Z0.005012907264240307,62923626872600,62953626872600,20,16362587000
req2024-05-11T01:49:29.902646400Z0.5331730412518905,62923621597800,62953621597800,20,7639375500
req2024-05-11T01:49:29.902646400Z0.40652019479065005,62923622189900,62953622189900,20,7605829400
req2024-05-11T01:49:29.902646400Z0.9927710314481082,62923622085700,62953622085700,20,8004513100
req2024-05-11T01:49:29.906165300Z0.4846878554762535,62923625586800,62953625586800,20,16088849400
req2024-05-11T01:49:29.906165300Z0.7006296418338088,62923625724600,62953625724600,20,16352301700
req2024-05-11T01:49:29.907166Z0.7994749028848847,62923626125900,62953626125900,20,16288432300
req2024-05-11T01:49:29.907166Z0.3616740542396628,62923625838300,62953625838300,20,16330182700
req2024-05-11T01:49:29.905166100Z0.48736549776708704,62923623840300,62953623840300,20,15976364600
req2024-05-11T01:49:29.907166Z0.9378670407340413,62923626450800,62953626450800,20,16422080900
req2024-05-11T01:49:29.902646400Z0.6021819035271083,62923621309900,62953621309900,20,2707730200
req2024-05-11T01:49:29.907166Z0.4753269088439803,62923626024200,62953626024200,20,16298766600
req2024-05-11T01:49:29.887046600Z0.10324183417229849,62923606152500,62953606152500,20,8125745700
req2024-05-11T01:49:29.897646200Z0.04425329391534638,62923616935900,62953616935900,20,8538770900
req2024-05-11T01:49:29.906165300Z0.25899473328720746,62923625150100,62953625150100,20,16170568900
req2024-05-11T01:49:29.872212900Z0.5162214268412284,62923590978000,62953590978000,20,1069740100
req2024-05-11T01:49:29.900645200Z0.9097721588013201,62923619406500,62953619406500,20,17385685400
req2024-05-11T01:49:29.885045500Z0.39202960374620566,62923604727900,62953604727900,20,7524160200
req2024-05-11T01:49:29.904154800Z0.3982916841385512,62923622931300,62953622931300,20,17406240000
req2024-05-11T01:49:29.899646900Z0.30536986003187183,62923618728200,62953618728200,20,1420570200
req2024-05-11T01:49:29.899646900Z0.8829857978187611,62923618931400,62953618931400,20,11091887100
req2024-05-11T01:49:29.892045500Z0.14496539031774425,62923612009500,62953612009500,20,3118632500
req2024-05-11T01:49:29.903646500Z0.47733517703423145,62923622314800,62953622314800,20,17395319500
req2024-05-11T01:49:29.883742500Z0.2594337170431579,62923603466600,62953603466600,20,1043086200
req2024-05-11T01:49:29.889046600Z0.36048246163808007,62923607922800,62953607922800,20,4474773900
req2024-05-11T01:49:29.902646400Z0.08866344236378476,62923621959100,62953621959100,20,17396177300
req2024-05-11T01:49:29.898646Z0.23420092572738682,62923618106500,62953618106500,20,2364184600
req2024-05-11T01:49:29.904154800Z0.1574308879475349,62923623172000,62953623172000,20,17395743000
req2024-05-11T01:49:29.898646Z0.4184330763879387,62923617830400,62953617830400,20,4625038400
req2024-05-11T01:49:29.899646900Z0.09974112367106325,62923618359700,62953618359700,20,5969125700
req2024-05-11T01:49:29.899646900Z0.8358720015089702,62923618571100,62953618571100,20,1007294900
req2024-05-11T01:49:29.900645200Z0.06392283524847919,62923619364500,62953619364500,20,17418633400
req2024-05-11T01:49:29.901646100Z0.22981210012040654,62923621188600,62953621188600,20,17413795400
req2024-05-11T01:49:29.905166100Z0.9313664334129499,62923624519900,62953624519900,20,17407852800
req2024-05-11T01:49:29.900645200Z0.6403805807063359,62923619477200,62953619477200,20,17414885000
req2024-05-11T01:49:29.899646900Z0.38189773634030466,62923618610200,62953618610200,20,1398850100
req2024-05-11T01:49:29.902646400Z0.793170510448985,62923621316900,62953621316900,20,17413522500
req2024-05-11T01:49:29.903646500Z0.29635780989328475,62923622480300,62953622480300,20,17392131200
req2024-05-11T01:49:29.904154800Z0.227378865710965,62923623564200,62953623564200,20,17398386900
req2024-05-11T01:49:29.896635500Z0.9447091001349284,62923615995500,62953615995500,20,2936513500
req2024-05-11T01:49:29.900645200Z0.5339092036062059,62923619581100,62953619581100,20,8163371600
req2024-05-11T01:49:29.899646900Z0.24471096182018337,62923619157300,62953619157300,20,8515204400
req2024-05-11T01:49:29.869212900Z0.2693948908808851,62923588332600,62953588332600,20,1064169100
req2024-05-11T01:49:29.904154800Z0.24763996225105733,62923623595800,62953623595800,20,17400734200
req2024-05-11T01:49:29.902646400Z0.047371214625345326,62923622176000,62953622176000,20,17395172800
req2024-05-11T01:49:29.899646900Z0.26653230535869765,62923618689200,62953618689200,20,17360040000
req2024-05-11T01:49:29.904154800Z0.6071397550983999,62923623275100,62953623275100,20,17405273000
req2024-05-11T01:49:29.900645200Z0.7962948091383624,62923620081100,62953620081100,20,17374262900
req2024-05-11T01:49:29.878744400Z0.7561807202031965,62923597495900,62953597495900,20,1070529300
req2024-05-11T01:49:29.887046600Z0.28444904757556844,62923606234600,62953606234600,20,4815201200
req2024-05-11T01:49:29.903646500Z0.3273186970110714,62923622801100,62953622801100,20,17416067000
req2024-05-11T01:49:29.904154800Z0.5404178546831342,62923623438200,62953623438200,20,17403293500
req2024-05-11T01:49:29.899646900Z0.14687255324348958,62923619052800,62953619052800,20,9213604400
req2024-05-11T01:49:29.900645200Z0.4641844778194818,62923620044800,62953620044800,20,17377048200
req2024-05-11T01:49:29.902646400Z0.4371418689772263,62923621348500,62953621348500,20,17416544200
req2024-05-11T01:49:29.905166100Z0.9558495263256425,62923624269700,62953624269700,20,17408605500
req2024-05-11T01:49:29.903646500Z0.20533287543438905,62923622673900,62953622673900,20,17413508100
req2024-05-11T01:49:29.899646900Z0.8476822312474546,62923618516400,62953618516400,20,1648355000
req2024-05-11T01:49:29.903646500Z0.36030478233125296,62923622445100,62953622445100,20,17414296500
req2024-05-11T01:49:29.904154800Z0.44854831764079617,62923623532600,62953623532600,20,17402095800
req2024-05-11T01:49:29.902646400Z0.34584772682900233,62923621610000,62953621610000,20,17398288500
req2024-05-11T01:49:29.902646400Z0.45214199790241716,62923622111200,62953622111200,20,17385837300
req2024-05-11T01:49:29.899646900Z0.8583815518197027,62923619088400,62953619088400,20,2405471000
req2024-05-11T01:49:29.902646400Z0.5504468724338791,62923621545100,62953621545100,20,17398661000
req2024-05-11T01:49:29.900645200Z0.7902352379888119,62923620188200,62953620188200,20,17372033400
req2024-05-11T01:49:29.890046200Z0.9485960842840401,62923609059600,62953609059600,20,4595799500
req2024-05-11T01:49:29.899646900Z0.12836603779244715,62923618799800,62953618799800,20,17358351500
req2024-05-11T01:49:29.900645200Z0.23308521560547446,62923620154500,62953620154500,20,17376112400
req2024-05-11T01:49:29.901646100Z0.23836852065720016,62923620751700,62953620751700,20,17365149400
req2024-05-11T01:49:29.905166100Z0.1835349060651117,62923624684400,62953624684400,20,17406795400
req2024-05-11T01:49:29.901646100Z0.9345069710425821,62923620933700,62953620933700,20,17415020900
req2024-05-11T01:49:29.902646400Z0.7788624737997051,62923621381000,62953621381000,20,17409416600
req2024-05-11T01:49:29.901646100Z0.35697047502356505,62923620793300,62953620793300,20,17392533100
req2024-05-11T01:49:29.904154800Z0.16545321157038118,62923623373700,62953623373700,20,17403745600
req2024-05-11T01:49:29.905166100Z0.5119452023394424,62923623885800,62953623885800,20,17412518500
req2024-05-11T01:49:29.901646100Z0.30560536138998406,62923621157500,62953621157500,20,17406429400
req2024-05-11T01:49:29.899646900Z0.11345321150331755,62923618836400,62953618836400,20,17415403000
req2024-05-11T01:49:29.901646100Z0.8056609586454292,62923621285600,62953621285600,20,17412835200
req2024-05-11T01:49:29.902646400Z0.494812172480224,62923622275100,62953622275100,20,17395457300
req2024-05-11T01:49:29.900645200Z0.08029115790209229,62923619904300,62953619904300,20,17381349900
req2024-05-11T01:49:29.879746700Z0.47173612083841543,62923599260900,62953599260900,20,1341124300
req2024-05-11T01:49:29.905166100Z0.22202811716464077,62923624624200,62953624624200,20,17407149400
req2024-05-11T01:49:29.899646900Z0.9519707538503667,62923618650300,62953618650300,20,17358665800
req2024-05-11T01:49:29.898646Z0.562788282164595,62923618193700,62953618193700,20,7510333300
req2024-05-11T01:49:29.903646500Z0.2483147594254529,62923622633900,62953622633900,20,17391639800
req2024-05-11T01:49:29.904154800Z0.11592559048258066,62923623659600,62953623659600,20,17414975800
req2024-05-11T01:49:29.898646Z0.021854109569337088,62923617865400,62953617865400,20,5012414400
req2024-05-11T01:49:29.898646Z0.668183605276886,62923618017200,62953618017200,20,2506641900
req2024-05-11T01:49:29.899646900Z0.9796964889345295,62923619228500,62953619228500,20,5295669700
req2024-05-11T01:49:29.895567Z0.08842301171349265,62923615028300,62953615028300,20,3005907200
req2024-05-11T01:49:29.901646100Z0.2481457462816924,62923620684500,62953620684500,20,17392959300
req2024-05-11T01:49:29.905166100Z0.6862895808497408,62923624462000,62953624462000,20,17408004200
req2024-05-11T01:49:29.902646400Z0.4402312024252307,62923622077500,62953622077500,20,17414778300
req2024-05-11T01:49:29.876745600Z0.9090960584753143,62923595735800,62953595735800,20,1072104300
req2024-05-11T01:49:29.902646400Z0.6227138091937097,62923622243600,62953622243600,20,17411650800
req2024-05-11T01:49:29.904154800Z0.27135232290385647,62923623753700,62953623753700,20,17398835100
req2024-05-11T01:49:29.905166100Z0.13597078269479512,62923624587400,62953624587400,20,17407377200
req2024-05-11T01:49:29.899646900Z0.08797169803777616,62923619263500,62953619263500,20,7861779900
req2024-05-11T01:49:29.900645200Z0.024143381845195266,62923619868000,62953619868000,20,17377326500
req2024-05-11T01:49:29.901646100Z0.4024309630142521,62923621126300,62953621126300,20,17415508900
req2024-05-11T01:49:29.904154800Z0.244401209556116,62923623234300,62953623234300,20,17406059300
req2024-05-11T01:49:29.903646500Z0.2240499393620673,62923622377400,62953622377400,20,17413910700
req2024-05-11T01:49:29.898646Z0.721582717210602,62923617921700,62953617921700,20,2730649900
req2024-05-11T01:49:29.875733500Z0.9504340252476218,62923595340700,62953595340700,20,728020500
req2024-05-11T01:49:29.902646400Z0.45792651697896425,62923621413700,62953621413700,20,17414641500
req2024-05-11T01:49:29.902646400Z0.03485576876224661,62923621905200,62953621905200,20,17397706900
req2024-05-11T01:49:29.904154800Z0.6998535710426972,62923623341300,62953623341300,20,17404778200
req2024-05-11T01:49:29.892045500Z0.2236261437377126,62923611071500,62953611071500,20,3109784300
req2024-05-11T01:49:29.898646Z0.25942482718128523,62923617397200,62953617397200,20,3049720700
