RequestURI,StartTime,EndTime,Interval,Duration
req2024-05-12T19:19:44.544620Z0.8590654091989883,1706691864670,1706691867190,0,2520,0
req2024-05-12T19:19:44.497509200Z0.4814447972003246,1706691865230,1706691873420,0,8190,0
req2024-05-12T19:19:44.534100100Z0.09641584904972234,1706691871950,1706691905130,0,33180,0
req2024-05-12T19:19:44.497509200Z0.4963565227909299,1706691874120,1706691918290,0,44170,0
req2024-05-12T19:19:44.492510400Z0.2866040381338101,1706691865090,1706691871180,0,6090,0
req2024-05-12T19:19:44.535098700Z0.7527798629985055,1706691865090,1706691870760,0,5670,0
req2024-05-12T19:19:44.539606700Z0.5631645419179938,1706691865020,1706691870130,0,5110,0
req2024-05-12T19:19:44.500016200Z0.08046399682648431,1706691874960,1706691922840,0,47880,0
req2024-05-12T19:19:44.546619600Z0.6261317524637178,1706691874190,1706691921090,0,46900,0
req2024-05-12T19:19:44.496510400Z0.6863376816907043,1706691864810,1706691869780,0,4970,0
req2024-05-12T19:19:44.505533300Z0.3641121447426361,1706691873560,1706691917590,0,44030,0
req2024-05-12T19:19:44.547621300Z0.7721652471159567,1706691865160,1706691875800,0,10640,0
req2024-05-12T19:19:44.499509300Z0.3419868528140756,1706691875100,1706691923190,0,48090,0
req2024-05-12T19:19:44.531092600Z0.4948319344189974,1706691875030,1706691920880,0,45850,0
req2024-05-12T19:19:44.523577400Z0.6023700950795051,1706691873140,1706691912200,0,39060,0
req2024-05-12T19:19:44.508532500Z0.7604441207017152,1706691872020,1706691905830,0,33810,0
req2024-05-12T19:19:44.498511200Z0.47418305012870887,1706691872720,1706691911290,0,38570,0
req2024-05-12T19:19:44.512047800Z0.8110275834452717,1706691865720,1706691899390,0,33670,0
req2024-05-12T19:19:44.547621300Z0.1979084655235427,1706691865090,1706691871740,0,6650,0
req2024-05-12T19:19:44.543620300Z0.9651295022466725,1706691874190,1706691920600,0,46410,0
req2024-05-12T19:19:44.512047800Z0.625212523254876,1706691875520,1706691925850,0,50330,0
req2024-05-12T19:19:44.501590200Z0.6700676241188198,1706691865230,1706691875170,0,9940,0
req2024-05-12T19:19:44.504532500Z0.4622513188919619,1706691874050,1706691918640,0,44590,0
req2024-05-12T19:19:44.506532800Z0.7909093117775036,1706691872370,1706691908490,0,36120,0
req2024-05-12T19:19:44.495509500Z0.6418712837476062,1706691866210,1706691902190,0,35980,0
req2024-05-12T19:19:44.505533300Z0.11731576284696488,1706691865160,1706691872370,0,7210,0
req2024-05-12T19:19:44.522576100Z0.704156832561676,1706691866280,1706691901280,0,35000,0
req2024-05-12T19:19:44.536099500Z0.19321632494696295,1706691875520,1706691924940,0,49420,0
req2024-05-12T19:19:44.504532500Z0.39698087617139255,1706691872300,1706691907650,0,35350,0
req2024-05-12T19:19:44.489496200Z0.13002541069883822,1706691872300,1706691908700,0,36400,0
req2024-05-12T19:19:44.527578Z0.4501609302131252,1706691872930,1706691911920,0,38990,0
req2024-05-12T19:19:44.524577Z0.8922784550233802,1706691873280,1706691914230,0,40950,0
req2024-05-12T19:19:44.501525Z0.34774766663322454,1706691865510,1706691876570,0,11060,0
req2024-05-12T19:19:44.494511100Z0.6182738881291501,1706691874960,1706691923190,0,48230,0
req2024-05-12T19:19:44.495509500Z0.8138118480136057,1706691875450,1706691924660,0,49210,0
req2024-05-12T19:19:44.526575700Z0.2399539792405886,1706691864530,1706691866700,0,2170,0
req2024-05-12T19:19:44.544620Z0.29858533737070936,1706691865370,1706691875380,0,10010,0
req2024-05-12T19:19:44.522576100Z0.5879770234376742,1706691864810,1706691868240,0,3430,0
req2024-05-12T19:19:44.534100100Z0.03805116444268686,1706691875660,1706691925990,0,50330,0
req2024-05-12T19:19:44.544620Z0.8640120443134669,1706691866140,1706691899950,0,33810,0
req2024-05-12T19:19:44.496510400Z0.7078212851784113,1706691865510,1706691897920,0,32410,0
req2024-05-12T19:19:44.527578Z0.6898453462060649,1706691865440,1706691876080,0,10640,0
req2024-05-12T19:19:44.512047800Z0.06419564462515981,1706691866210,1706691900440,0,34230,0
req2024-05-12T19:19:44.509534300Z0.4224211799064842,1706691873350,1706691914580,0,41230,0
req2024-05-12T19:19:44.511047200Z0.3523413214090816,1706691875520,1706691925220,0,49700,0
req2024-05-12T19:19:44.536099500Z0.9157912527327245,1706691865160,1706691872440,0,7280,0
req2024-05-12T19:19:44.547621300Z0.4135597265749129,1706691874120,1706691918640,0,44520,0
req2024-05-12T19:19:44.518056500Z0.12745800927993634,1706691875590,1706691925220,0,49630,0
req2024-05-12T19:19:44.502533600Z0.8163714431284875,1706691873140,1706691913460,0,40320,0
req2024-05-12T19:19:44.548619300Z0.07341695733772025,1706691873350,1706691915140,0,41790,0
req2024-05-12T19:19:44.500016200Z0.6614375303969611,1706691866210,1706691899740,0,33530,0
req2024-05-12T19:19:44.506532800Z0.30105815168267913,1706691875170,1706691923750,0,48580,0
req2024-05-12T19:19:44.538100400Z0.04323301329441831,1706691875520,1706691924310,0,48790,0
req2024-05-12T19:19:44.545621Z0.4872460102216588,1706691864880,1706691871250,0,6370,0
req2024-05-12T19:19:44.519562800Z0.7670151576485822,1706691865090,1706691875240,0,10150,0
req2024-05-12T19:19:44.541613300Z0.5939058134191741,1706691871950,1706691904710,0,32760,0
req2024-05-12T19:19:44.537098100Z0.3451439252056969,1706691865300,1706691873840,0,8540,0
req2024-05-12T19:19:44.503533700Z0.0017691932555792267,1706691872020,1706691905830,0,33810,0
req2024-05-12T19:19:44.520571200Z0.7481839574769874,1706691874120,1706691921160,0,47040,0
req2024-05-12T19:19:44.540613700Z0.36335202435874847,1706691865160,1706691871950,0,6790,0
req2024-05-12T19:19:44.496510400Z0.2803384365521563,1706691875030,1706691921370,0,46340,0
req2024-05-12T19:19:44.498511200Z0.31074414770156444,1706691865300,1706691876080,0,10780,0
req2024-05-12T19:19:44.539606700Z0.7302434245711069,1706691864740,1706691869360,0,4620,0
req2024-05-12T19:19:44.546619600Z0.014336465036036805,1706691874050,1706691918920,0,44870,0
req2024-05-12T19:19:44.493509600Z0.6652260187516608,1706691873630,1706691916540,0,42910,0
req2024-05-12T19:19:44.542620300Z0.4298053383979549,1706691872230,1706691908000,0,35770,0
req2024-05-12T19:19:44.534100100Z0.12031524939433846,1706691864880,1706691870550,0,5670,0
req2024-05-12T19:19:44.511047200Z0.6555263486883659,1706691866000,1706691898760,0,32760,0
req2024-05-12T19:19:44.541613300Z0.5187428394036603,1706691866280,1706691900580,0,34300,0
req2024-05-12T19:19:44.534100100Z0.568099167766676,1706691865650,1706691877060,0,11410,0
req2024-05-12T19:19:44.547621300Z0.5125753458903034,1706691875380,1706691925010,0,49630,0
req2024-05-12T19:19:44.502533600Z0.40855076906612076,1706691875380,1706691925010,0,49630,0
req2024-05-12T19:19:44.521569600Z0.836952686870554,1706691869500,1706691904290,0,34790,0
req2024-05-12T19:19:44.520571200Z0.05171789906171531,1706691865090,1706691872230,0,7140,0
req2024-05-12T19:19:44.529577100Z0.4658037688430213,1706691873420,1706691916190,0,42770,0
req2024-05-12T19:19:44.500016200Z0.07619052383805813,1706691865020,1706691870620,0,5600,0
req2024-05-12T19:19:44.492510400Z0.28082406548428274,1706691872160,1706691907160,0,35000,0
req2024-05-12T19:19:44.507533400Z0.8730926871827377,1706691866070,1706691898690,0,32620,0
req2024-05-12T19:19:44.500016200Z0.057075959204928806,1706691869150,1706691903240,0,34090,0
req2024-05-12T19:19:44.538100400Z0.4748045530903866,1706691872440,1706691908350,0,35910,0
req2024-05-12T19:19:44.547621300Z0.8751707891815453,1706691866070,1706691899740,0,33670,0
req2024-05-12T19:19:44.492510400Z0.22478778040493874,1706691872020,1706691903800,0,31780,0
req2024-05-12T19:19:44.521569600Z0.24738429202011636,1706691865230,1706691872860,0,7630,0
req2024-05-12T19:19:44.528576200Z0.6715298833821148,1706691865580,1706691877130,0,11550,0
req2024-05-12T19:19:44.512047800Z0.6757779659826951,1706691866000,1706691899810,0,33810,0
req2024-05-12T19:19:44.542620300Z0.46393508853779397,1706691872930,1706691911640,0,38710,0
req2024-05-12T19:19:44.508532500Z0.12743451420879104,1706691875100,1706691923120,0,48020,0
req2024-05-12T19:19:44.498511200Z0.953826675165676,1706691875450,1706691924870,0,49420,0
req2024-05-12T19:19:44.503533700Z0.4032739267743449,1706691873420,1706691915420,0,42000,0
req2024-05-12T19:19:44.533098900Z0.9076791268712062,1706691875030,1706691921510,0,46480,0
req2024-05-12T19:19:44.519562800Z0.9296067293750416,1706691874330,1706691921090,0,46760,0
req2024-05-12T19:19:44.525576900Z0.7328515576472967,1706691874190,1706691919340,0,45150,0
req2024-05-12T19:19:44.543620300Z0.03259213898297797,1706691872300,1706691908280,0,35980,0
req2024-05-12T19:19:44.500016200Z0.36066167314080244,1706691875660,1706691926410,0,50750,0
req2024-05-12T19:19:44.511047200Z0.5658359119066496,1706691862850,1706691866070,0,3220,0
req2024-05-12T19:19:44.509534300Z0.6790604080909752,1706691864880,1706691871950,0,7070,0
req2024-05-12T19:19:44.540613700Z0.4707903769837183,1706691871950,1706691907160,0,35210,0
req2024-05-12T19:19:44.519562800Z0.6449610658019184,1706691874190,1706691920320,0,46130,0
req2024-05-12T19:19:44.530084700Z0.4487900485377797,1706691874050,1706691919900,0,45850,0
req2024-05-12T19:19:44.533098900Z0.7997781764658426,1706691875100,1706691924380,0,49280,0
req2024-05-12T19:19:44.546619600Z0.07011980802603113,1706691874260,1706691921230,0,46970,0
req2024-05-12T19:19:44.498511200Z0.33212391669577135,1706691872440,1706691912620,0,40180,0
req2024-05-12T19:19:44.525576900Z0.8658057743395678,1706691866350,1706691900510,0,34160,0
req2024-05-12T19:19:44.531092600Z0.5660539518266402,1706691864040,1706691866000,0,1960,0
req2024-05-12T19:19:44.506532800Z0.017252539664670996,1706691865790,1706691898130,0,32340,0
req2024-05-12T19:19:44.499509300Z0.6547437563041224,1706691872230,1706691908350,0,36120,0
req2024-05-12T19:19:44.526575700Z0.9047752355403685,1706691872650,1706691908980,0,36330,0
req2024-05-12T19:19:44.521569600Z0.4184668071046197,1706691864600,1706691867050,0,2450,0
req2024-05-12T19:19:44.522576100Z0.4468749781512097,1706691865020,1706691871530,0,6510,0
req2024-05-12T19:19:44.542620300Z0.19814949901700174,1706691872230,1706691906880,0,34650,0
req2024-05-12T19:19:44.511047200Z0.09974360031934648,1706691875730,1706691925780,0,50050,0
req2024-05-12T19:19:44.505533300Z0.4365661222298911,1706691872860,1706691909260,0,36400,0
req2024-05-12T19:19:44.524577Z0.308845015926806,1706691873770,1706691917940,0,44170,0
req2024-05-12T19:19:44.546619600Z0.4273004309230859,1706691864810,1706691869150,0,4340,0
req2024-05-12T19:19:44.519562800Z0.6746805061632544,1706691865860,1706691898130,0,32270,0
req2024-05-12T19:19:44.512047800Z0.1223688972079342,1706691871950,1706691904990,0,33040,0
req2024-05-12T19:19:44.523577400Z0.7814535564908373,1706691875030,1706691923190,0,48160,0
req2024-05-12T19:19:44.518056500Z0.4044827070745136,1706691873910,1706691918570,0,44660,0
req2024-05-12T19:19:44.520571200Z0.41680000810692885,1706691864880,1706691870270,0,5390,0
req2024-05-12T19:19:44.500016200Z0.22763253878405454,1706691875380,1706691924940,0,49560,0
req2024-05-12T19:19:44.538100400Z0.5525332578727119,1706691867400,1706691902400,0,35000,0
req2024-05-12T19:19:44.502533600Z0.5127271399532853,1706691865790,1706691897430,0,31640,0
req2024-05-12T19:19:44.532104700Z0.9715544641399695,1706691875730,1706691926270,0,50540,0
req2024-05-12T19:19:44.547621300Z0.4814487246148913,1706691875170,1706691924170,0,49000,0
req2024-05-12T19:19:44.527578Z0.6160587430560477,1706691872370,1706691907790,0,35420,0
req2024-05-12T19:19:44.533098900Z0.4523270330954293,1706691875660,1706691925360,0,49700,0
req2024-05-12T19:19:44.528576200Z0.19993105074299478,1706691875310,1706691923890,0,48580,0
req2024-05-12T19:19:44.535098700Z0.374441484105857,1706691875590,1706691925430,0,49840,0
req2024-05-12T19:19:44.489496200Z0.78636154273345,1706691865860,1706691898270,0,32410,0
req2024-05-12T19:19:44.539606700Z0.03611029632209917,1706691866280,1706691900790,0,34510,0
req2024-05-12T19:19:44.495509500Z0.35559828826690065,1706691872370,1706691907370,0,35000,0
req2024-05-12T19:19:44.501590200Z0.9258827093110172,1706691872090,1706691908000,0,35910,0
req2024-05-12T19:19:44.543620300Z0.589136543218089,1706691875450,1706691925080,0,49630,0
req2024-05-12T19:19:44.504532500Z0.4548241862817841,1706691874190,1706691920180,0,45990,0
req2024-05-12T19:19:44.543620300Z0.6112756213341619,1706691874190,1706691920600,0,46410,0
req2024-05-12T19:19:44.519562800Z0.2232764942011357,1706691875100,1706691923330,0,48230,0
req2024-05-12T19:19:44.505533300Z0.8090365630894619,1706691865930,1706691898410,0,32480,0
req2024-05-12T19:19:44.533098900Z0.402202426448081,1706691865440,1706691876220,0,10780,0
req2024-05-12T19:19:44.545621Z0.6149285586102199,1706691865090,1706691874260,0,9170,0
req2024-05-12T19:19:44.538100400Z0.5077714519500187,1706691875870,1706691926550,0,50680,0
req2024-05-12T19:19:44.500016200Z0.37621266709986567,1706691875800,1706691926550,0,50750,0
req2024-05-12T19:19:44.533098900Z0.31383224970749657,1706691875800,1706691926340,0,50540,0
req2024-05-12T19:19:44.506532800Z0.5526946610797235,1706691873210,1706691914230,0,41020,0
req2024-05-12T19:19:44.510040200Z0.048633108445851,1706691875730,1706691925780,0,50050,0
req2024-05-12T19:19:44.492510400Z0.23035288280457533,1706691872370,1706691907440,0,35070,0
req2024-05-12T19:19:44.511047200Z0.5179907885556816,1706691865440,1706691876430,0,10990,0
req2024-05-12T19:19:44.507533400Z0.34562622344233407,1706691873630,1706691918710,0,45080,0
req2024-05-12T19:19:44.522576100Z0.6534306585943535,1706691865440,1706691876080,0,10640,0
req2024-05-12T19:19:44.497509200Z0.053270192900975455,1706691865300,1706691875240,0,9940,0
req2024-05-12T19:19:44.496510400Z0.6077320342241465,1706691873490,1706691916120,0,42630,0
req2024-05-12T19:19:44.526575700Z0.5611679733378752,1706691872580,1706691910380,0,37800,0
req2024-05-12T19:19:44.507533400Z0.34457824261996484,1706691865090,1706691872020,0,6930,0
req2024-05-12T19:19:44.546619600Z0.3179530784985988,1706691872650,1706691908000,0,35350,0
req2024-05-12T19:19:44.507533400Z0.5329529461159657,1706691873840,1706691916960,0,43120,0
req2024-05-12T19:19:44.491503900Z0.5295443997396654,1706691865020,1706691872090,0,7070,0
req2024-05-12T19:19:44.534100100Z0.03136994418219663,1706691875590,1706691926340,0,50750,0
req2024-05-12T19:19:44.501590200Z0.5916514437826428,1706691866140,1706691900370,0,34230,0
req2024-05-12T19:19:44.511047200Z0.7012076671181834,1706691865300,1706691873280,0,7980,0
req2024-05-12T19:19:44.523577400Z0.7394594506299336,1706691875170,1706691923960,0,48790,0
req2024-05-12T19:19:44.508532500Z0.1373461869726711,1706691865930,1706691897640,0,31710,0
req2024-05-12T19:19:44.542620300Z0.7759641028451696,1706691875520,1706691925080,0,49560,0
req2024-05-12T19:19:44.539606700Z0.3779106955956206,1706691873630,1706691916750,0,43120,0
req2024-05-12T19:19:44.526575700Z0.9273115754110871,1706691864670,1706691868310,0,3640,0
req2024-05-12T19:19:44.518056500Z0.44702938953616644,1706691866700,1706691900650,0,33950,0
req2024-05-12T19:19:44.545621Z0.047614060218014176,1706691871950,1706691905060,0,33110,0
req2024-05-12T19:19:44.502533600Z0.3057221431985939,1706691864670,1706691868660,0,3990,0
req2024-05-12T19:19:44.530084700Z0.24952809866154246,1706691875520,1706691925500,0,49980,0
req2024-05-12T19:19:44.493509600Z0.8957978886577318,1706691874260,1706691920180,0,45920,0
req2024-05-12T19:19:44.508532500Z0.49710080764401354,1706691872230,1706691906040,0,33810,0
req2024-05-12T19:19:44.497509200Z0.4517604165996778,1706691865650,1706691883920,0,18270,0
req2024-05-12T19:19:44.529577100Z0.7863649699093525,1706691865300,1706691873560,0,8260,0
req2024-05-12T19:19:44.503533700Z0.2220035877634352,1706691866140,1706691899740,0,33600,0
req2024-05-12T19:19:44.537098100Z0.7889868192847432,1706691865020,1706691871460,0,6440,0
req2024-05-12T19:19:44.501590200Z0.35422324003449757,1706691872440,1706691911010,0,38570,0
req2024-05-12T19:19:44.535098700Z0.4874159281833066,1706691866140,1706691899740,0,33600,0
req2024-05-12T19:19:44.497509200Z0.6484022870823201,1706691875450,1706691925080,0,49630,0
req2024-05-12T19:19:44.497509200Z0.4084107383514721,1706691864880,1706691870970,0,6090,0
req2024-05-12T19:19:44.546619600Z0.20925869390937335,1706691865090,1706691872440,0,7350,0
req2024-05-12T19:19:44.494511100Z0.12070161611566488,1706691866000,1706691897710,0,31710,0
req2024-05-12T19:19:44.496510400Z0.36229117662902355,1706691873210,1706691913810,0,40600,0
req2024-05-12T19:19:44.536099500Z0.4120158281128202,1706691863900,1706691864880,0,980,0
req2024-05-12T19:19:44.500016200Z0.3994215441482821,1706691875730,1706691926480,0,50750,0
req2024-05-12T19:19:44.492510400Z0.6869304543564917,1706691875870,1706691926690,0,50820,0
req2024-05-12T19:19:44.520571200Z0.7619872445973795,1706691873840,1706691917660,0,43820,0
req2024-05-12T19:19:44.544620Z0.13924569341690418,1706691865580,1706691876570,0,10990,0
req2024-05-12T19:19:44.522576100Z0.743591847730704,1706691873770,1706691917940,0,44170,0
req2024-05-12T19:19:44.535098700Z0.308916943330135,1706691875730,1706691926130,0,50400,0
req2024-05-12T19:19:44.509534300Z0.9593600149342486,1706691875450,1706691925080,0,49630,0
req2024-05-12T19:19:44.527578Z0.9891208784612917,1706691872160,1706691907580,0,35420,0
req2024-05-12T19:19:44.543620300Z0.3491496513151394,1706691873350,1706691916890,0,43540,0
req2024-05-12T19:19:44.541613300Z0.6185396487790193,1706691875100,1706691923470,0,48370,0
req2024-05-12T19:19:44.540613700Z0.24748716723188624,1706691876430,1706691926760,0,50330,0
req2024-05-12T19:19:44.493509600Z0.41475424947947326,1706691872510,1706691911150,0,38640,0
req2024-05-12T19:19:44.503533700Z0.18559068779831278,1706691865230,1706691875170,0,9940,0
req2024-05-12T19:19:44.534100100Z0.5069625852882258,1706691866070,1706691899390,0,33320,0
req2024-05-12T19:19:44.540613700Z0.1670378007026515,1706691864740,1706691868380,0,3640,0
req2024-05-12T19:19:44.525576900Z0.44948527185694065,1706691872370,1706691909820,0,37450,0
req2024-05-12T19:19:44.524577Z0.4569299488297499,1706691865160,1706691872580,0,7420,0
req2024-05-12T19:19:44.536099500Z0.4134830977341851,1706691867330,1706691902190,0,34860,0
req2024-05-12T19:19:44.521569600Z0.20679381848255562,1706691865720,1706691898410,0,32690,0
req2024-05-12T19:19:44.498511200Z0.8360342810817338,1706691875800,1706691926690,0,50890,0
req2024-05-12T19:19:44.493509600Z0.0382354306781818,1706691864880,1706691869990,0,5110,0
req2024-05-12T19:19:44.547621300Z0.4453618498409241,1706691865790,1706691898130,0,32340,0
